"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분","폐교여부","폐교일자","휴교여부"
"경기도교육청","경기도화성오산교육지원청","","S090007256","이산중학교","03","공립","","N","단설","주간","20170501","20170301","4159710400","경기도 화성시 동탄구",".","","18480","경기도 화성시 동탄구 동탄감배산로 51",", 이산중학교 (오산동)","37.1910275436","127.0890700831","031-831-5100","031-378-7066","https://esan-m.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090007311","도당중학교","03","공립","","N","단설","주간","20180301","20180301","4119210400","",".","","14480","경기도 부천시 평천로849번길 58",", 도당중학교 (도당동)","37.5179126885","126.7865942601","032-710-5920","070-5175-4743","https://dodang-m.goebc.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090007319","다산한강중학교","03","공립","","N","단설","주간","20190901","20190901","4136011200","",".","","12284","경기도 남양주시 다산지금로145번길 20","(다산동, 다산한강중학교)","37.5992385497","127.175555368","031-560-4200","031-567-9872","https://dasanhangang-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090007324","배곧해솔중학교","03","공립","","N","단설","주간","20190901","20190901","4139013500","",".","","15011","경기도 시흥시 서울대학로 150-23","(정왕동)","37.3598014486","126.7175998343","031-8063-1800","031-8063-1890","https://bg-haesol-m.goesh.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090007330","신백중학교","03","공립","","N","단설","주간","20200301","20200301","4159125600","경기도 화성시 만세구",".","","18271","경기도 화성시 만세구 남양읍 역골중앙로 56-6","신백중학교 (남양읍)","37.2033793655","126.830272514","031-8055-0710","031-8055-0725","https://sinbaek-m.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","","S090007332","서연중학교","03","공립","","N","단설","주간","20190901","20190901","4159013600","",".","","18506","경기도 화성시 동탄대로4길 40","(장지동)","37.160827993","127.1102406459","031-660-7650","031-660-7652","https://seoyeon-m.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090007339","빛가온중학교","03","공립","","N","단설","주간","20200501","20190409","4121010600","",".","","14350","경기도 광명시 오리로84번길 16",", 16 (일직동)","37.4119698081","126.8840190094","02-3397-4200","02-899-7231","bitgaon-m.goegm.kr","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090007376","향동중학교","03","공립","","N","단설","주간","20190901","20190901","4128113200","",".","","10546","경기도 고양시 덕양구 향동1로 38","(향동동)","37.603078997","126.8954064923","02-3153-5300","02-3159-3990","https://hyangdong-m.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007377","감일중학교","03","공립","","N","단설","주간","20190901","20190901","4145011500","",".","","13004","경기도 하남시 감일백제로 55","(감이동)","37.5011699311","127.162661545","02-580-8700","02-580-8798","https://gamil-m.goegh.kr/gamil-m/main.do","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","","S090007395","수현중학교","03","공립","","N","단설","주간","20210501","20210301","4159025321","",".","","18311","경기도 화성시 봉담읍 상리3길 136",", 수현중학교","37.2265557556","126.9506867216","031-267-9800","031-298-8796","https://suhy-m.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090007406","태전중학교","03","공립","","N","단설","주간","20230301","20230301","4161011000","",".","","12788","경기도 광주시 태성로 110","(태전동)","37.3803772007","127.2276710551","031-8026-3800","031-8026-3890","http://tjmid-m.goegh.kr","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090007440","지축중학교","03","공립","","N","단설","주간","20210301","20210301","4128110900","",".","","10583","경기도 고양시 덕양구 오부자2길 14",", 지축중학교 (지축동)","37.6524038909","126.917505067","02-3700-5600","02-381-9863","jichuk-m.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090007442","안산해솔중학교","03","공립","","N","단설","주간","20210301","20210301","4127110300","",".","","15596","경기도 안산시 상록구 해양5로 10","(사동)","37.2813014014","126.8338830939","031-8085-1600","031-8085-1666","http://ansanhaesol-m.goeas.kr/","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090007518","다산새봄중학교","03","공립","","N","단설","주간","20220301","20220106","4136011200","",".","","12285","경기도 남양주시 다산순환로 435","(다산동)","37.6188882186","127.1590211956","031-522-8400","031-522-8460","http://dasansaebom-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007519","감일백제중학교","03","공립","","N","단설","주간","20230301","20230301","4145011400","경기도 하남시 감일동",".","","13003","경기도 하남시 감일백제로 210","감일동","37.5098855942","127.1509356929","02-2210-1800","02-488-9095","https://gibj-m.goegh.kr/gibj-m/main.do","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090007521","화성세정중학교","03","공립","","N","단설","주간","20220301","20220106","4159711000","경기도 화성시 동탄구",".","","18503","경기도 화성시 동탄구 동탄순환대로12길 60","(산척동 741)","37.1672328395","127.124652693","031-210-7300","031-210-7399","https://hssj-m.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","","S090007522","치동중학교","03","공립","","N","단설","주간","20220301","20220106","4159013100","",".","","18470","경기도 화성시 동탄순환대로 881-9",", 치동중학교 (영천동)","37.2085437924","127.0916884486","031-220-8257","031-220-8299","https://chidong-m.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090007572","민세중학교","03","공립","","N","단설","주간","20230301","20230301","4122012800","경기도 평택시 고덕동",".","","18007","경기도 평택시 고덕국제1로 184","(고덕동)","37.0537591373","127.0401747209","031-660-6800","031-660-6899","https://minse-m.goept.kr/minse-m/main.do","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090007577","심학중학교","03","공립","","N","단설","주간","20220301","20220106","4148011300","",".","","10888","경기도 파주시 양지로 75",", 심학중학교 (동패동)","37.7100214002","126.7169542911","031-560-9739","031-560-9729","https://simhak-m.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090007580","나래중학교","03","공립","","N","단설","주간","20220301","20220106","4157010900","",".","","10070","경기도 김포시 김포한강9로 19","(구래동, 나래중학교)","37.6390909118","126.6256797624","031-5186-2800","031-5186-2899","https://narae-m.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090007582","범박중학교","03","공립","","N","단설","주간","20220301","20220106","4119410300","",".","","14788","경기도 부천시 양지남로 69-16",", 범박중학교 (범박동, 범박중학교)","37.4690875803","126.8145823743","032-610-2700","032-610-2799","https://beombak-m.goebc.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090007608","광교호수중학교","03","공립","","N","단설","주간","20200901","20200901","4111710200","경기도 수원시 영통구 원천동",".","","16514","경기도 수원시 영통구 월드컵로 8",", 광교호수중학교 (원천동)","37.2725859153","127.0637536781","031-895-2800","031-895-2899","http://gghs-m.goesw.kr/","남녀공학","N","","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090007613","향산중학교","03","공립","","N","단설","주간","20200901","20200901","4157025321","",".","","10121","경기도 김포시 고촌읍 상미1로 26","(고촌읍, 향산초중학교)","37.6195216751","126.7496057644","031-8049-2800","031-8049-2870","https://hyangsan-m.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090007626","덕은한강중학교","03","공립","","N","단설","주간","20220901","20200901","4128113100","",".","","10543","경기도 고양시 덕양구 대덕산로 111","(덕은동)","37.5822591223","126.8686039389","031-994-6902","031-994-6920","https://deokeunhangang-m.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090007627","모담중학교","03","공립","","N","병설","주간","20250301","20250301","4157010300","",".","","10072","경기도 김포시 운양로 158","(운양동)","37.6567337385","126.6748655158","031-8049-4481","031-8049-4484","https://modam-m.gpoe.kr/","남녀공학","N","","N"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090007628","동삭중학교","03","공립","","N","단설","주간","20230301","20230301","4122011900","경기도 평택시 동삭동",".","","18032","경기도 평택시 상서재로2길 101","(동삭동)","37.0194044497","127.1052623756","031-5182-6800","031-5182-6899","https://dongsak-m.goept.kr/dongsak-m/main.do","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090007630","규장중학교","03","공립","","N","단설","주간","20250501","20250301","4111313700","",".","","16662","경기도 수원시 권선구 덕영대로1190번길 152","(권선동, 규장초.중학교) 규장중학교","37.2426398704","127.0202111995","031-8067-7630","031-8067-7634","http://gyujang-m.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090007654","하랑중학교","03","공립","","N","단설","주간","20210301","20210301","4136010100","",".","","12155","경기도 남양주시 백봉로 92",", 하랑중학교 (호평동)","37.649958565","127.2550800356","031-570-5300","031-595-8191","http://harang-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090007669","판교대장중학교","03","공립","","N","단설","주간","20210601","20210601","4113511600","",".","","13544","경기도 성남시 분당구 판교대장로5길 71",", 판교대장중학교 (대장동)","37.3690608859","127.0693951912","031-724-0712","031-719-6903","http://pangyodaejang-m.goesn.kr","남녀공학","N","","N"
