"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분","폐교여부","폐교일자","휴교여부"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005692","성남송현초등학교","02","공립","","N","단설","주간","20090301","20090301","4113510900","",".","","13490","경기도 성남시 분당구 동판교로 258","(삼평동)","37.4054432768","127.1164351432","031-8016-2002","031-8016-2005","https://snsonghyeon-e.goesn.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 팔달구","S090005693","매여울초등학교","02","공립","","N","단설","주간","20090901","20090102","4111514100","경기도 수원시 팔달구 인계동","385번지.","442829","16534","경기도 수원시 팔달구 권광로260번길 20",", 매여울초등학교 (인계동)","37.270509625","127.0368813003","031-211-1763","031-211-2331","https://maeyeoul-e.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005695","보평초등학교","02","공립","","N","단설","주간","20090901","20090901","4113510900","경기도 성남시 분당구 삼평동","139-1번지 .","463400","13526","경기도 성남시 분당구 동판교로 154",", 보평초등학교 (삼평동)","37.3957143802","127.1179243553","031-697-2106","031-8017-3104","https://bp-e.goesn.kr/","남녀공학","N","","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005696","운중초등학교","02","공립","","N","단설","주간","20090501","20090301","4113511500","경기도 성남시 분당구 운중동","893.","463440","13463","경기도 성남시 분당구 운중로45번길 8","(운중동)","37.3923076445","127.0688226158","031-781-5482","031-781-5487","https://uj-e.goesn.kr/","남녀공학","N","","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005702","판교초등학교","02","공립","","N","단설","주간","20100504","20100301","4113510800","경기 성남시 분당구 판교동","636번지 판교초등학교.","463410","13483","경기도 성남시 분당구 판교원로 231",", 판교초등학교  (판교동)","37.3870266453","127.0915643304","031-8017-0429","031-8017-0431","https://pangyo-e.goesn.kr","남녀공학","N","","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005703","산운초등학교","02","공립","","N","단설","주간","20090301","20090301","4113511500","경기도 성남시 분당구 운중동","927번지.","463440","13468","경기도 성남시 분당구 판교원로117번길 11","(운중동)","37.3898144871","127.0789609006","031-8016-3001","031-8016-3004","http://sanun-e.goesn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005705","구룡초등학교","02","공립","","N","단설","주간","20090501","20090301","4136010100","",".","","12146","경기도 남양주시 늘을3로 120","(호평동,구룡초등학교)","37.6580617745","127.2526643905","031-559-0491","031-559-0497","https://guryong-e.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090005706","건원초등학교","02","공립","","N","단설","주간","20090901","20090901","4131010300","경기도 구리시 인창동","514.","471834","11920","경기도 구리시 동구릉로 80",", 15 (인창동)","37.6073225488","127.1356791537","031-567-9410","031-567-9412","http://geonwon-e.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005708","진접초등학교","02","공립","","N","단설","주간","20091002","20090901","4136025300","경기도 남양주시 진접읍","금곡리 1109.","472860","12064","경기도 남양주시 진접읍 해밀예당2로 102",", 진접초등학교 (진접읍)","37.7170475284","127.1996939835","031-529-8972","031-529-8921","http://jinjeop-e.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005710","차산초등학교","02","공립","","N","병설","주간","20090301","20090301","4136025630","",".","","12197","경기도 남양주시 화도읍 수레로 1105-23","(화도읍,차산초등학교)","37.636301718","127.3015751478","031-593-0801","031-593-0718","http://chasan-e.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090005739","충현초등학교","02","공립","","N","단설","주간","20110504","20101201","4121010400","",".","","14325","경기도 광명시 성채안로 16","(소하동)","37.4332693492","126.886274182","02-898-4100","02-898-4036","https://chunghyun-e.goegm.kr/chunghyun-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090005740","구름산초등학교","02","공립","","N","단설","주간","20100301","20100301","4121010400","경기도 광명시 소하1동 1287번지",".","423822","14311","경기도 광명시 한내일로 5",", 구름산초등학교 (소하동)","37.4532561501","126.884008409","02-899-9832","02-899-9833","https://grs-e.goegm.kr/","남녀공학","N","","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005742","걸포초등학교","02","공립","","N","단설","주간","20110504","20110301","4157010200","경기도 김포시 걸포동","1565 걸포초등학교.","415020","10099","경기도 김포시 걸포로 22","(걸포동, 걸포초등학교)","37.6334657444","126.7074984753","031-987-4890","031-987-4896","https://geolpo-e.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090005744","안현초등학교","02","공립","","N","단설","주간","20100301","20100301","4121010300","경기도 광명시 하안1동","764번지.","423856","14256","경기도 광명시 도덕공원로 5","(하안동)","37.4707141492","126.8677142029","02-899-7670","02-899-7672","https://anhyun-e.goegm.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005747","문시초등학교","02","공립","","N","단설","주간","20100607","20100301","4137010700","",".","","18109","경기도 오산시 여계산로 52-6",", 문시초등학교 (금암동)","37.1741916131","127.045869632","031-378-2850","031-378-2855","https://munsi-e.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005748","공세초등학교","02","공립","","N","단설","주간","20090901","20090901","4146310700","경기도 용인시 기흥구 공세동","693번지.","446902","17084","경기도 용인시 기흥구 탑실로 86-10","(공세동,공세초등학교)","37.2391196384","127.1166341272","031-8005-5191","031-8005-5196","gongse-e.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005750","용인한빛초등학교","02","공립","","N","단설","주간","20100601","20100601","4146510300","경기도 용인시 수지구 동천동","용인한빛초등학교.","448120","16822","경기도 용인시 수지구 동천로 153번길 23",", 용인한빛초등학교 (동천동)","37.335025677","127.0879940509","031-896-7483","031-896-7551","https://yonginhanbit-e.goeyi.kr/","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090005751","둔전제일초등학교","02","공립","","N","단설","주간","20090501","20090301","4146125023","경기도 용인시 처인구 포곡읍 둔전리","448번지.","449812","17027","경기도 용인시 처인구 포곡읍 포곡로141번길 28",", 둔전제일초등학교 (포곡읍)","37.2740392452","127.2191421986","031-337-3282","031-337-3280","http://dunjeonjeil-e.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005763","양산초등학교","02","공립","","N","단설","주간","20100301","20100301","4137011200","경기도 오산시 양산동","(양산동,양산초등학교병설유치원).","447270","18105","경기도 오산시 양산로 448",", 양산초등학교 (양산동)","37.197237867","127.0322140164","031-378-5861","031-378-5864","yangs-e.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005765","용이초등학교","02","공립","","N","단설","주간","20100301","20100301","4122012400","경기도 평택시 용이동","397번지.","450130","17866","경기도 평택시 현신7길 36",", 용이초등학교 (용이동)","37.0002466448","127.1467856739","031-692-4802","031-692-4804","https://yongi-e.goept.kr/yongi-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090005771","내동초등학교","02","공립","","N","단설","주간","20130605","20130301","4143010700","경기도 의왕시 내손동","848-1번지.","437082","16021","경기도 의왕시 내손로 101",", 내동초등학교 (내손동)","37.3896048595","126.9798092632","031-422-9702","031-422-9712","http://naedongcho.goegu.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005773","석현초등학교","02","공립","","N","단설","주간","20090501","20090501","4146311100","경기도 용인시 기흥구 영덕동","1104번지.","446908","16950","경기도 용인시 기흥구 흥덕3로 42",", 석현초등학교 (영덕동)","37.272541541","127.0830110817","031-217-5136","031-217-5139","https://y-sh-e.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005774","흥덕초등학교","02","공립","","N","병설","주간","20090301","20090301","4146311100","경기도 용인시 기흥구 영덕동","1010.","446908","16954","경기도 용인시 기흥구 흥덕1로62번길 26",", 흥덕초등학교 (영덕동)","37.2726274974","127.0714104716","031-214-9105","031-214-9103","https://yihd-e.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005780","남양주덕송초등학교","02","공립","","N","단설","주간","20100301","20120301","4136011100","",".","","12097","경기도 남양주시 별내3로 356","(별내동, 남양주 덕송초등학교(본관동))","37.6691374415","127.1161147946","031-528-0762","031-527-0069","http://nyjdeoksong-e.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005784","별가람초등학교","02","공립","","N","병설","주간","20150501","20150301","4136011100","경기도 남양주시 별내동","920.","472501","12107","경기도 남양주시 별내3로 173",", 별가람초등학교 (별내동)","37.6541927185","127.1242247105","031-522-2500","031-522-5908","http://byeolgaram-e.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005805","만송초등학교","02","공립","","N","단설","주간","20110301","20110301","4163010700","경기도 양주시 만송동","702번지.","482080","11493","경기도 양주시 고읍로 117-32",", 만송초등학교 (만송동)","37.7976820728","127.0848339575","031-856-0252","031-856-0254","https://mansong-e.goedy.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005807","숲속초등학교","02","공립","","N","병설","주간","20100501","20100301","4159711200","경기도 화성시 동탄구","56번지.","445160","18435","경기도 화성시 동탄구 동탄공원로2길 10","(반송동)","37.2059346682","127.060289927","031-8015-2151","031-8015-2154","https://supsok-e.goehs.kr","남녀공학","N","","N"
